tweet_content,created_at,retweet_count,favorite_count,hashtags,media_type,user_mention,urls,quote_retweet_status
Welcome to the world of @paaulolondra. Play Homerun now → https://t.co/AcAfBtAB45 https://t.co/AAuBOiksnd,2019-05-26 00:00:10+08:00,3,19,[],animated_gif,['Paaulolondra'],True,False
Celebrate #AfricaDay 🌍 with the continent’s hottest current voices on our Time for Africa Playlist 🔈 s/o… https://t.co/4lLZVzQKqT,2019-05-25 22:00:13+08:00,10,49,['AfricaDay'],no_media,[],True,False
We love a duet 🎤🎤 @juanes x @alessiacara #QuererMejor Play now → https://t.co/2tWazA6l6G https://t.co/DoAaLhecR8,2019-05-25 04:00:09+08:00,23,89,['QuererMejor'],animated_gif,['juanes'],True,False
.@gwenstefani’s solo debut pushed pop into the 2000s with an eclectic style that was awesomely bananas 🍌🍌 Play now… https://t.co/XaHXA5akbA,2019-05-26 02:00:07+08:00,79,173,[],no_media,['gwenstefani'],True,False
🔍 @djjazzyjeff215 @Pharrell @snoopdogg 🔍 Don’t know all the words? 🤷You can still find your song of the summer 😎🏖 S… https://t.co/O6u5tGIbZv,2019-05-29 01:12:56+08:00,6,31,[],no_media,['djjazzyjeff215'],True,False
🎶 All you are to me is one big anticlimax 🎶 The new single from @maemuller_ is here → https://t.co/v0a9P7WOZC https://t.co/tojiI0uuZ0,2019-05-28 00:00:09+08:00,3,32,[],animated_gif,['maemuller_'],True,False
"Our R&amp;B Wave Playlist 🔈 will help you kick back this Memorial Day with the genre’s most exciting new music, from ep… https://t.co/KMErykVKw6",2019-05-27 23:50:28+08:00,3,32,[],no_media,[],True,False
"Set the tone for summer 😎 with this fun, flirty, forward-thinking video for V by @JAYBUMAOM ✌ 🎥 dir. by #TigerCave… https://t.co/DqKXTKLkAv",2019-05-27 02:00:06+08:00,79,133,['TigerCave'],no_media,['JAYBUMAOM'],True,False
Still swooning from the legendary @samsmith debut In the Lonely Hour 💖released 5 years ago today →… https://t.co/7yhVNtuNfw,2019-05-27 00:00:07+08:00,14,73,[],no_media,['samsmith'],True,False
The legend @perryfarrell is here with his first solo record since 2001 😲 Play now → https://t.co/8FkkJzFP6h https://t.co/Q8YE0WddTH,2019-05-26 22:00:11+08:00,0,22,[],animated_gif,['perryfarrell'],True,False
"RT @billieeilish: Watch Billie's Artist Spotlight Story, the final video in Billie's ""A Snippet Into Billie's Mind"" series, now on @YouTube…",2019-05-29 03:05:42+08:00,2221,0,[],no_media,['billieeilish'],False,False
"I'll tell you what I want, what I really really want 🐬🐬🐬 @HervePagez x @diplo ft. @charli_xcx →… https://t.co/GnZYA6WhC9",2019-05-31 00:49:08+08:00,47,245,[],no_media,['HervePagez'],True,False
Where were you when you first saw ‘Problem’ by @ArianaGrande 5 years ago?? 🤔 → https://t.co/NOFKvT33JG https://t.co/iDZy0iS4wb,2019-05-31 00:03:54+08:00,6,56,[],animated_gif,['ArianaGrande'],True,False
RT @bastilledan: “JOY” video premiere // 5:30BST | 12:30EST | 9:30PST // Set your reminders and join us here at 5PM BST for a chat https://…,2019-05-30 23:27:23+08:00,79,0,[],no_media,['bastilledan'],False,False
"🎶 I know the things I should say, but I'm a little bit shy, shy-y 🎶 Play the latest from @_alexanderstew now →… https://t.co/SGfYk6F5kX",2019-05-30 05:21:55+08:00,5,35,[],no_media,['_alexanderstew'],True,False
A portrait of love. @tydollasign 😈 Purple Emoji (ft. @JColeNC) → https://t.co/334IwuPMCy https://t.co/4kUc55WXoS,2019-05-30 04:01:47+08:00,25,176,[],animated_gif,['tydollasign'],True,False
Six new songs from @PRETTYMUCH 😍 Play the Phases EP now → https://t.co/yn4SKGKSv4 https://t.co/rqMfctZfUi,2019-05-29 23:15:00+08:00,223,1502,[],video,['PRETTYMUCH'],True,False
🎷 @unclesego + @Fkjmusic finally came through with the visual for Tadow → https://t.co/5nTjqSVIc0 https://t.co/DBdAxp1Ph2,2019-05-29 05:20:29+08:00,27,95,[],animated_gif,['UncleSego'],True,False
“I at least want to give people the smallest amount of what it’s like in my brain” The final chapter of… https://t.co/BQQ8P708SH,2019-05-29 04:02:50+08:00,15,78,[],no_media,[],True,False
🧡 @katyperry is coming and the countdown starts now #NeverReallyOver Join the chat → https://t.co/LzQPJ5QkvN https://t.co/dXePTifBDL,2019-05-31 11:02:02+08:00,634,1501,['NeverReallyOver'],video,['katyperry'],True,False
RT @denzelcurry: YOO! ONE TIME FOR @youtubemusic FEATURING ME AS THEIR ARTIST ON THE RISE! ZUU OUT TOMORROW!! https://t.co/vcLa2uRuXf https…,2019-05-31 04:16:11+08:00,203,0,[],no_media,['denzelcurry'],True,False
Remembering the legendary Big L on his birthday 🌹✨🎤 → https://t.co/pkHlDjnmjs https://t.co/9zJiahxNQw,2019-05-31 03:29:50+08:00,7,31,[],animated_gif,[],True,False
A new @rosaliavt visual 👏👏👏👏👏 Aute Cuture → https://t.co/MqgLcvu5Qs https://t.co/tMxgaDfZd2,2019-05-31 02:12:53+08:00,13,44,[],animated_gif,[],True,False
What do you do when no one is watching? Joy is the latest from @bastilledan. Play now → https://t.co/aT1ws5JP7x https://t.co/5EFbRhpW5Q,2019-05-31 01:01:15+08:00,49,385,[],animated_gif,['bastilledan'],True,False
The dawn of a new era 🧡 @KatyPerry #NeverReallyOver is here → https://t.co/LzQPJ67Vnl https://t.co/WqKWWAHhOo,2019-05-31 12:07:18+08:00,636,1493,['NeverReallyOver'],video,['katyperry'],True,False
RT @katyperry: My love for KatyCats is #NeverReallyOver 🧡 Last night was a super groovy hang youtubemusic. Watch page link in bio! https://…,2019-05-31 11:32:31+08:00,2008,0,['NeverReallyOver'],no_media,['katyperry'],False,False
.@iamcardib dropped it 🔊 #Press is here → https://t.co/tuNYIQS9YY https://t.co/eXyHYJBJ3s,2019-05-31 21:16:51+08:00,120,1331,['Press'],photo,['iamcardib'],True,False
"RT @MelanieCmusic: SPICY! Thanks @charli_xcx , @diplo &amp; @HervePagez for such a great remake. x https://t.co/dAYw15T4kJ",2019-05-31 22:09:54+08:00,39,0,[],no_media,['MelanieCmusic'],True,True
💖HAPPY BIRTHDAY @Normani! 🎂💖 https://t.co/aH5v2qlkvC https://t.co/LQPa38AJl6,2019-05-31 22:00:07+08:00,149,447,[],animated_gif,['Normani'],True,False
#SHEISCOMING for your summer. New @MileyCyrus is here → https://t.co/F54OMJKCz4 https://t.co/G9bUWgmnMO,2019-06-01 00:27:51+08:00,6,29,['SHEISCOMING'],photo,['MileyCyrus'],True,False
"This Week in 🎶

🐬 @hervepagez x @diplo x @charli_xcx ⁣
📰 @iamcardib⁣ #Press
💔 @MarkRonson x @Camila_Cabello
☎️… https://t.co/heMwhxCKEO",2019-06-01 04:24:11+08:00,94,383,['Press'],no_media,['HervePagez'],True,False
Headed into the weekend with @sanbenito + Tainy 🕶️ Play Callaíta now  → https://t.co/IBgOQ5eeSY https://t.co/2uhcSN91cL,2019-06-01 03:09:03+08:00,2,28,[],animated_gif,['sanbenito'],True,False
Who’s crying? 😭 @karolgmusic + @Anuel_2bleA Dices Que Te Vas → https://t.co/VkYiX13CL5 https://t.co/SWbdMoIQBf,2019-06-01 01:35:10+08:00,11,61,[],animated_gif,['Anuel_2bleA'],True,False
🎶 Where did all my friends go? 🎶 The new visual from @MaggieLindemann is here → https://t.co/shh4STW7Lj https://t.co/buFtVS73CS,2019-06-02 02:00:10+08:00,50,338,[],animated_gif,['MaggieLindemann'],True,False
Weekend vibes from @nacholacriatura + @nickyjampr 😏 Play Mona Lisa now → https://t.co/xathlAZJGB https://t.co/TMKNSUD6fL,2019-06-02 00:00:09+08:00,4,33,[],animated_gif,['nacholacriatura'],True,False
RT @katyperry: 🤘🏼@youtubemusic #NeverReallyOver https://t.co/cCI4J9KqBB https://t.co/P4ivnA8GP1,2019-06-02 09:20:24+08:00,2039,0,['NeverReallyOver'],video,['katyperry'],True,False
From Sinaloa to the 🌎 Caminando is the new album from @jossfavela. Play now → https://t.co/jdcMxtoPeQ https://t.co/KdXmDcFvbf,2019-06-02 06:00:01+08:00,9,47,[],photo,['JossFavela'],True,False
"Before he was IGOR, @tylerthecreator matured as a songwriter on Flower Boy while staying true to his spirit 🛹🐝… https://t.co/g6uaUAUae3",2019-06-02 04:00:07+08:00,5,29,[],no_media,['tylerthecreator'],True,False
"Celebrate the power of ❤️🧡💛💚💙💜 with Love is Love by @treypearson, one of the many tender tunes on our Love is Love… https://t.co/I1u07dUjiT",2019-06-04 01:22:07+08:00,14,67,[],no_media,['treypearson'],True,False
The new visual from @IamTomWalker’s What a Time to Be Alive. Now You’re Gone (ft. @zaralarsson) →… https://t.co/xHVcyDdXAd,2019-06-03 02:00:00+08:00,7,62,[],no_media,['IamTomWalker'],True,False
Behold the power of the PDA family - London’s beloved club night - in this candid video for Beauts by @shygirl__93… https://t.co/MfWdMnUeay,2019-06-03 00:00:00+08:00,5,32,[],no_media,[],True,False
.@sadgirlsloan is back with another wildly open and amazingly honest song about feelings that’s also a banger →… https://t.co/P3sITDnQqP,2019-06-02 22:24:00+08:00,20,135,[],no_media,['sadgirlsloan'],True,False
Have you heard the @PTXofficial version of Shallow? Play now → https://t.co/j4GwD48BO4 https://t.co/AzRytpvXuW,2019-06-04 04:53:10+08:00,49,397,[],animated_gif,['PTXofficial'],True,False
🔴 [LIVE]: @skepta is out here taking questions from around the world about #IGNORANCEisBLISS. Tune in → https://t.co/BFHVcV4uQC,2019-06-04 03:04:15+08:00,2,28,['IGNORANCEisBLISS'],no_media,['Skepta'],True,False
@MarkRonson 💔💔💔,2019-06-04 01:52:43+08:00,0,3,[],no_media,['MarkRonson'],False,False
RT @ThomasRhett: Check out “Look What God Gave Her” off of #CenterPointRoad on @youtubemusic’s Country Hotlist now https://t.co/PtIA85xPTM…,2019-06-04 05:45:40+08:00,64,0,['CenterPointRoad'],no_media,['ThomasRhett'],True,False
"🎶 All you do is talk, talk, talk, talk 🎶 Check out the latest MV from @wengie + @@davidambersongs →… https://t.co/R5cl0norOO",2019-06-05 02:05:10+08:00,13,65,[],no_media,['wengie'],True,False
U (Man Like) from @boniver is here → https://t.co/023IODI6tq https://t.co/728dq0M3q9,2019-06-04 22:51:42+08:00,4,23,[],animated_gif,['boniver'],True,False
".@boniver is here with a new double-A side single.
Play Hey, Ma now → https://t.co/oEQl98Vy0P https://t.co/TYQDRgcypg",2019-06-04 22:51:39+08:00,6,26,[],animated_gif,['boniver'],True,False
🔍 @erasureinfo @travisxthompson @marshmellomusic 🔍 Sometimes the strongest bonds need no words 🤫 Make a connection… https://t.co/Sa94PsZ3JU,2019-06-05 04:36:28+08:00,9,122,[],no_media,['erasureinfo'],True,False
"10 years later, and we finally get a new @jonasbrothers album 😃 #HappinessBegins here → https://t.co/W4Wsb4yMQ2 https://t.co/3THhU8ftU6",2019-06-07 21:57:10+08:00,17,76,['HappinessBegins'],video,['jonasbrothers'],True,False
Our whole life has kind of been preparation for this moment.” Get to know our #ArtistOnTheRise @mauyricky →… https://t.co/7or3KtJDOL,2019-06-07 06:05:48+08:00,10,49,['ArtistOnTheRise'],no_media,['MauYRicky'],True,False
"From Medellín to the 🌎 Maluma: Lo Que Era, Lo Que Soy, Lo Que Seré is the feature-length documentary of @maluma’s m… https://t.co/LFMf7GdBZE",2019-06-07 03:31:26+08:00,4,31,[],no_media,['maluma'],True,False
A standout cut from @MeekMill’s Championships gets a standout visual. Play Oodles O’Noodles Babies now →… https://t.co/wsbZNowW63,2019-06-06 02:13:23+08:00,4,32,[],no_media,['MeekMill'],True,False
Global Premiere: @meekmill is dropping the visuals for Oodles O'Noodles Babies at 11AM EST. Watch and chat here → https://t.co/xFixfAGLff,2019-06-05 22:27:23+08:00,35,231,[],no_media,['MeekMill'],True,False
"RT @katyperry: #FBF to the time I got matching tattoos with the greatest people ever, The KatyCats, @youtubemusic to premiere my #NeverReal…",2019-06-08 03:07:59+08:00,1582,0,['FBF'],no_media,['katyperry'],False,False
Remembering the life &amp; legacy of @prince on his birthday 💜🎂🌹 https://t.co/vVusQcIu8y https://t.co/vC8NWHfOlP,2019-06-08 02:20:52+08:00,5,41,[],animated_gif,['prince'],True,False
Never in our wildest dreams 😲 @BTS_twt + @charli_xcx #DreamGlow #BTSWorld Play now → https://t.co/ZAhhKHFha9 https://t.co/qc46M9lubB,2019-06-08 00:00:01+08:00,5259,15203,['DreamGlow'],photo,['BTS_twt'],True,False
It’s summer and our UK #ArtistOnTheRise @mabel is here for you. Play Mad Love now → https://t.co/T13EO2WCIj https://t.co/ET3VgrS2Ny,2019-06-07 23:00:21+08:00,9,45,['ArtistOnTheRise'],video,['Mabel'],True,False
🔴 [LIVE]: Join @ThomasRhett in Nashville as he celebrates his new album with the #CenterPointRoadExperience → https://t.co/OhNqorjDID,2019-06-09 00:30:00+08:00,6,38,['CenterPointRoadExperience'],no_media,['ThomasRhett'],True,False
".@Tyga is back, and he brought @LilTunechi @JBALVIN @goSwaeLee @1GunnaGunna @OffsetYRN + more. Play #Legendary now… https://t.co/DATrVtYHSN",2019-06-08 05:29:17+08:00,76,324,['Legendary'],no_media,['Tyga'],True,False
"This Week in 🎶

💔 @Avicii⁣
🌌 @BTS_twt x @charli_xcx #BTSWORLD_OST
👑 @Madonna x @MykkiBlanco #DarkBallet
🎸… https://t.co/E4iV94SckC",2019-06-08 04:00:14+08:00,736,2360,['BTSWORLD_OST'],no_media,['Avicii'],True,False
RT @22Gz: S/o to @youtubemusic for the live #TheBlixkyTape Coming soon! https://t.co/hoFeXjItKV,2019-06-10 23:16:02+08:00,5,0,['TheBlixkyTape'],photo,['22Gz'],False,False
"Play #CenterPointRoad, the fourth studio album from @ThomasRhett now on YouTube Music → https://t.co/bXKjbjZvZM https://t.co/ZodP9jLp3U",2019-06-10 23:53:43+08:00,6,40,['CenterPointRoad'],video,['ThomasRhett'],True,False
RT @ThomasRhett: Today’s the day! Bringing #CenterPointRoad live to you on @youtube and @youtubemusic at 12pm CT. #CenterPointRoadExperienc…,2019-06-11 00:41:37+08:00,64,0,['CenterPointRoad'],no_media,['ThomasRhett'],False,False
RT @cynthialovely: Thanks so much @youtubemusic for including Holy Roller on the Pop Before It Breaks playlist! 💘 listen here:  https://t.c…,2019-06-11 22:46:02+08:00,14,0,[],no_media,['cynthialovely'],False,False
"One year after Lost &amp; Found, @JorjaSmith delivers a beautiful visual for Goodbyes → https://t.co/DuGYFElI3I https://t.co/IMu55o3k2i",2019-06-11 06:00:10+08:00,95,495,[],animated_gif,['JorjaSmith'],True,False
A slice of summer from @carrieunderwood. Play Southbound now → https://t.co/kMkaznbieS https://t.co/Jm9E59eW6m,2019-06-11 05:31:09+08:00,4,19,[],animated_gif,['carrieunderwood'],True,False
Remembering and celebrating the life of Christina Grimmie today 💚 @TheRealGrimmie 💚 Play her newly-released single… https://t.co/j10Z5bpgWP,2019-06-11 03:27:07+08:00,443,1447,[],no_media,['TheRealGrimmie'],True,False
RT @YouTube: Today we celebrate the life of @TheRealGrimmie in partnership with the #CGFoundation. Honor the legacy of Christina Grimmie wi…,2019-06-11 02:13:15+08:00,1047,0,['CGFoundation'],no_media,['YouTube'],False,False
.@whereisMUNA are back and they brought a self-empowerment anthem with them → https://t.co/nROkvaF4oJ https://t.co/yWGVZn8crV,2019-06-12 01:29:36+08:00,23,101,[],animated_gif,['whereisMUNA'],True,False
s/o to @duttypaul on 1 BILLION channel views 🎉 https://t.co/9FeUFmX6qX https://t.co/bIUOrTGuaC,2019-06-12 00:04:43+08:00,5,30,[],video,['duttypaul'],True,False
@HaileeSteinfeld 👀,2019-06-11 23:47:23+08:00,1,24,[],no_media,['HaileeSteinfeld'],False,False
.@drake's God's Plan just hit 1 billion views 🙏 What was the last nice thing you did for someone? ⬇️ https://t.co/ZsUTGdH3Ej,2019-06-13 00:30:08+08:00,34,268,[],animated_gif,['Drake'],False,False
Wishing @robynkonichiwa the sweetest of birthdays! 🎂🍯 https://t.co/6R4EMm2ATn https://t.co/dVffMVnIcl,2019-06-12 23:35:49+08:00,5,40,[],animated_gif,['robynkonichiwa'],True,False
"RT @bastilledan: This Friday, as part of our ‘Still Avoiding Tomorrow’ launch event in London, we’ll be performing ""Doom Days"" in full, and…",2019-06-12 22:31:31+08:00,141,0,[],no_media,['bastilledan'],False,False
100% summer vibes from @ChantelJeffries + @Jeremih → https://t.co/GVjCLxJqIM https://t.co/nr029zSOVR,2019-06-12 05:27:31+08:00,9,70,[],animated_gif,['ChantelJeffries'],True,False
@RayanaJay @YouTube any time 💕,2019-06-13 03:47:03+08:00,0,2,[],no_media,['RayanaJay'],False,False
2019 Foundry artist @MichaelBrun is bringing Haiti and Africa together on Akwaaba Ayiti s/o  @mreazi @guiltybeatz… https://t.co/AJ1EYUDbMa,2019-06-13 03:27:47+08:00,26,66,[],no_media,['MichaelBrun'],True,False
"LET’S GROOVE! It’s @BrunoMars’ birthday 🕺 Put on his Presenting playlist, and your dancing shoes, for the occasion… https://t.co/WGcIwrWtXn",2021-10-09 04:00:08+08:00,10,47,[],no_media,['BrunoMars'],True,False
"New music has entered the chat 💬 

🎶 @Tainy, @sanbenito &amp; @julietav
🎶 @jamesblake ft. @sza
🎶 @ParisTexasUSA
🎶… https://t.co/5wdmPh4MsN",2021-10-09 02:40:21+08:00,5,31,[],no_media,['Tainy'],True,False
🔴 [LIVE]: Thriving because @upsahlmusic is performing her debut album ‘Lady Jesus’ from front to back tonight! Live… https://t.co/AoTqyxLbtU,2021-10-08 08:30:00+08:00,19,76,[],no_media,['upsahlmusic'],True,False
Smash that *like* if our Country Hotlist playlist makes you feel blessed &amp; free 🤠 Then hit that play button to hear… https://t.co/7grLt31uz7,2021-10-08 04:00:00+08:00,14,81,[],no_media,[],True,False
The way @arca1000000 lip syncs to #Sia is how I *think* I look when I lip sync alone… Press play on “Born Yesterday… https://t.co/vpwzDzlZom,2021-10-08 02:25:45+08:00,23,113,['Sia'],no_media,['arca1000000'],True,False
"The Short List hits different. If @coldplay, @arlissa, @octaviothedweeb, and the Hopeless Romantic @SamFischer have… https://t.co/IqCqHYvkMP",2021-10-08 00:21:02+08:00,84,758,[],no_media,['coldplay'],True,False
"I cry at the start of every movie, including the new visual @mitskileaks has bestowed upon us for “Working For The… https://t.co/l5z1AC4gPe",2021-10-07 07:05:19+08:00,13,75,[],no_media,['mitskileaks'],True,False
"Baby come over, @MsRebeccaBlack is pretending to be @bbnomula in their hilarious new video “yoga” 👨 gamers be there… https://t.co/ao2w6XmDJe",2021-10-07 01:58:49+08:00,40,352,[],no_media,['MsRebeccaBlack'],True,False
Need your help in giving our newest #ArtistOnTheRise @lunaypr1 a warm Bienvenido 🔥 The Puerto Rican singer just dro… https://t.co/i8oWHrB1jl,2021-10-07 00:00:42+08:00,39,393,['ArtistOnTheRise'],no_media,['lunaypr1'],True,False
"OK no one ever told me camping could be *this* lit ⛺ Taking notes from @Wale &amp; @JColeNC in new video “Poke It Out,”… https://t.co/DqBbxVuXar",2021-10-06 06:05:00+08:00,55,126,[],no_media,['Wale'],True,False
"Go #EasyOnMe, we’re finally getting new @adele and IDK how to act 🤩 Who’s ready?! https://t.co/YSbJFUWRcF",2021-10-06 02:36:10+08:00,11,84,['EasyOnMe'],no_media,['Adele'],True,True
"Number 1 in the Top 💯 Songs Global chart AND in #MyUniverse are @coldplay &amp; @BTS_twt... with @ckay_yo, #Lisa (… https://t.co/oq6bgjMRkI",2021-10-06 02:25:08+08:00,4046,9736,['MyUniverse'],no_media,['coldplay'],True,False
RT @MeekMill: Expensive Pain Out Now 💎💎💎💎 https://t.co/YZncHtUJzt 💎💎💎💎 #ExpensivePain https://t.co/2tw0PbKLnA,2021-10-06 01:43:16+08:00,623,0,['ExpensivePain'],video,['MeekMill'],True,False
"Ven acá y déjame entrar, I need access to the “Lo Siento BB:/” YouTube premium exclusive afterparty with @Tainy,… https://t.co/bAK7XIpSIm",2021-10-06 00:38:33+08:00,1,15,[],no_media,['Tainy'],True,False
"So many reasons to love our latest #ArtistOnTheRise @ronisia_mds, &amp; her newest song “Comme Moi” ft. @Tiakola_Meloo… https://t.co/5neb9lCAej",2021-10-05 00:05:10+08:00,11,76,['ArtistOnTheRise'],no_media,['ronisia_mds'],True,False
Take a second to enjoy @wiffygriffy’s  short performance of One Night on this week's The Short List 🎵 perform anywh… https://t.co/mI3Qs5GLrN,2021-10-04 04:11:54+08:00,6,40,[],no_media,['wiffygriffy'],True,False
"Born in the Brazilian favelas, Baile Funk is twerking its way to the top of the charts as a racial and sonic meltin… https://t.co/gDGm5juNaU",2021-10-03 01:42:07+08:00,8,38,[],no_media,[],True,False
.@JubinNautiyal &amp; @Roymouni know how to turn 🆙 the charm in @meetbros new take on the classic “Dil Galti Kar Baitha… https://t.co/wdDB5uaLZg,2021-10-02 03:01:53+08:00,35,380,[],no_media,['JubinNautiyal'],True,False
Pretty obvious who the winner is 🥰 We love to see it @BLACKPINK! https://t.co/t4YTHigxA9,2021-10-02 02:04:53+08:00,1225,2953,[],no_media,['BLACKPINK'],True,False
"Don’t know who needs to hear this but new music IS the best thing about Fridays. RELEASED has:

🔥 @MeekMill
🔥… https://t.co/wEmzHSqxyK",2021-10-02 01:09:41+08:00,4300,19184,[],no_media,['MeekMill'],True,False
🔴 [LIVE]: Show up for National Recovery Month with #RecoverOutLoud! The nationwide recovery initiative will hold a… https://t.co/ZDFcGys2xX,2021-10-01 08:00:18+08:00,8,41,['RecoverOutLoud'],no_media,[],True,False
OK besties we wanna know - which song from our Hashtag Hits playlist is your fav trend rn 🎶 https://t.co/Dwji7ZYHuT,2021-10-01 03:57:27+08:00,3615,5112,[],no_media,[],True,False
Can hardly wait for our #Foundry2021 artist @syccoworld to go on tour with Aussie mates @tameimpala… For now we’ll… https://t.co/sRPu6gYACH,2021-10-01 02:05:00+08:00,6,45,['Foundry2021'],no_media,['syccoworld'],True,False
"“When I’m making music, I’m exposing all of my secrets.” Here for anything and everything @aliciakeys 🙏 Follow her… https://t.co/B7ZPqkGFWR",2021-10-01 00:08:57+08:00,68,257,[],no_media,['aliciakeys'],True,False
For #HispanicHeritageMonth we’re feeling veryyy inspired by all the Latin Indie artists setting trends across the s… https://t.co/Dh09uY8Kn6,2021-09-30 04:45:18+08:00,16,49,['HispanicHeritageMonth'],no_media,[],True,False
Watched “Big Energy” once and made it my whole personality for the week 🎰 Our former #ArtistOnTheRise @Latto tests… https://t.co/lzYyqV6jfB,2021-09-30 04:23:01+08:00,8,41,['ArtistOnTheRise'],no_media,['Latto'],True,False
NOT a regular-degular… It’s obvious that @rodwave has already won 🏆 Watch our former #ArtistOnTheRise chasin’ dream… https://t.co/YZNEk1z9dd,2021-09-30 03:00:20+08:00,6,28,['ArtistOnTheRise'],no_media,['rodwave'],True,False
Gas me up a jet to Puerto Rico so I can channel @BIABIA’s island goddess vibes in “BESITO’ ft. @gherbo 🌊 Don’t ask… https://t.co/DtBsIbwbdu,2021-09-30 02:38:32+08:00,31,257,[],no_media,['BIABIA'],True,False
"🔴 [LIVE]: Salut to @indochinetwitt, we celebrating 40 years of the iconic French band with a special livestream con… https://t.co/9Glxdyn1tQ",2021-09-29 23:30:00+08:00,31,141,[],no_media,['indochinetwitt'],True,False
"These are the Shorts taking our breath away 💨 Whether it’s art, make-up, or dance; @Ellis_Atlantis, @ElsaAngel19,… https://t.co/TTmD8sMdb3",2021-09-29 00:00:31+08:00,12,74,[],no_media,['Ellis_Atlantis'],True,False
Hear the rallying cry of “Say Her Name (Hell You Talmbout)” and never forget them... @JanelleMonae’s powerful prote… https://t.co/gqdkYRSVXb,2021-09-28 05:38:15+08:00,11,49,[],no_media,['JanelleMonae'],True,False
"You’re in her DMs but @ParisTexasUSA is in her closet, you’re not the same! See what the #Foundry2021 artists are u… https://t.co/JAAgZfwc4M",2021-09-28 01:00:17+08:00,16,64,['Foundry2021'],no_media,['ParisTexasUSA'],True,False
"RT @WearOSbyGoogle: Now, downloading playlists and mixes from the @YouTubeMusic app is available on more #WearOS watches. ⌚ 

Don’t miss a…",2021-09-28 00:24:15+08:00,29,0,['WearOS'],no_media,['WearOSbyGoogle'],False,False
🔴 [LIVE]: Defend the planet through the power of music with #GlobalCitizenLive! The 24 hour event will feature perf… https://t.co/l0GHqGpqJw,2021-09-26 00:32:13+08:00,4231,12152,['GlobalCitizenLive'],no_media,[],True,False
This @coldplay &amp; @BTS_twt collab is rockin' #MyUniverse 💜 Come dance with us to their new banger →… https://t.co/vwNq7KVD6a,2021-09-25 07:00:11+08:00,11484,39373,['MyUniverse'],no_media,['coldplay'],True,False
Might just throw away the reasons to do anything other than be mesmerized by @giveon’s new intimate visual “For Ton… https://t.co/conb14fOZA,2021-09-25 06:50:24+08:00,40,228,[],no_media,['giveon'],True,False
"New music delivery 📭 Kickoff Fall with 

✔️ @karolg
✔️ @1GunnaGunna x @1future
✔️ @DSmoke7
✔️ @MickeyGuyton
✔️… https://t.co/FRHFJ1JA0n",2021-09-25 04:25:48+08:00,18,86,[],no_media,['karolg'],True,False
New number new friends new address and new moody visual from #Foundry2021 artist @ebhonijade… IYKYK!… https://t.co/KHqwG1AqM2,2021-09-24 05:11:57+08:00,11,37,['Foundry2021'],no_media,[],True,False
RT @Nirvana: Tune in tomorrow for a one-time stream of 'Live! Tonight! Sold Out!!' commemorating the 30th anniversary of Nirvana’s seminal…,2021-09-24 04:46:38+08:00,267,0,[],no_media,['Nirvana'],False,False
@breland Feeling so #blessed,2021-09-24 04:15:47+08:00,0,1,['blessed'],no_media,['breland'],False,False
Bless up because #ArtistOnTheRise @breland is taking us to church with a lively performance of his latest single “P… https://t.co/FDY4jxYkCW,2021-09-24 00:08:43+08:00,34,384,['ArtistOnTheRise'],no_media,['breland'],True,False
It feels good to be back in the crowd on this week's So That Happened! @KSI provided the perfect end to summer at… https://t.co/X4NGUWnoBA,2021-09-23 03:01:18+08:00,7,48,[],no_media,['KSI'],True,False
Born ready for a very special performance of new song “Praise The Lord” by our #ArtistOnTheRise @breland happening… https://t.co/LEyFcAM18p,2021-09-23 00:16:29+08:00,5,32,['ArtistOnTheRise'],no_media,['breland'],True,False
Have you met our newest obsession? CREDITS is a playlist series dedicated to the masterminds behind your fav songs.… https://t.co/Dj1hyHdKdo,2021-09-22 23:00:56+08:00,14,60,[],no_media,[],True,False
Guess I’m a mess now but at least @NoahKahan &amp; @joyoladokun are here to serenade me 🥰 Watch their emotional new vid… https://t.co/Ha8C0XUj4S,2021-09-22 04:25:21+08:00,18,94,[],no_media,['NoahKahan'],True,False
"More like Certified #1 Boy 📈 @Drake is breaking records by seizing the number 1 spot on the US Top Artists Chart, s… https://t.co/XBTDB9Y6YZ",2021-09-22 03:23:29+08:00,4,45,[],no_media,['Drake'],True,False
RT @bmthofficial: 🖤 @yOUtuBEMusiC ReLEas3d https://t.co/LG35b5N5L8 https://t.co/ihY09IvuGx,2021-09-21 11:40:08+08:00,139,0,[],photo,['bmthofficial'],True,False
RT @JellyRoll615: This is insane - right in the middle of Time Square! Thank you @youtubemusic https://t.co/wlft82wYem,2021-09-21 11:39:11+08:00,65,0,[],photo,['JellyRoll615'],False,False
It's pure *joy* to celebrate Hispanic culture 🎊 This #HispanicHeritageMonth we’re showcasing the beautiful diversit… https://t.co/CsKWtuaGUn,2021-09-21 04:32:39+08:00,40,343,['HispanicHeritageMonth'],no_media,[],True,False
"🔴 [LIVE]: It’s a beautiful day for @secondskyfest! Catch performances by @ToroyMoi, @madeon, &amp; more before an epic… https://t.co/uWvdMzjDvR",2021-09-20 05:45:01+08:00,4,34,[],no_media,['secondskyfest'],True,False
"It’s just a sign of the times that after 30 years, @OzzyOsbourne's sixth studio album ‘No More Tears’ is still a ti… https://t.co/GONf7fPj3q",2021-09-18 05:26:19+08:00,66,661,[],no_media,['OzzyOsbourne'],True,False
